TripID,TripDate,State,RouteName,VehicleType,Ridership
TRIP-13494,2025-06-25,Colorado,Route 9,HellCat,50
TRIP-25115,2024-12-27,Texas,Route 3,Standard,51
TRIP-34534,2025-08-02,New York,Route 5,HellCat,27
TRIP-29293,2023-05-25,Texas,Route 3,Mini,8
TRIP-25473,2023-01-17,Maryland,Route 8,HellCat,36
TRIP-33868,2023-05-30,Maryland,Route 8,Standard,23
TRIP-22287,2022-06-05,California,Route 1,Mini,10
TRIP-31930,2022-08-18,New York,Route 5,HellCat,40
TRIP-11719,2023-02-03,New York,Route 6,Standard,50
TRIP-26394,2022-05-24,Texas,Route 4,Mini,28
TRIP-20114,2024-06-05,California,Route 1,Standard,63
TRIP-32106,2025-06-28,New York,Route 5,HellCat,16
TRIP-22348,2024-02-15,California,Route 2,Standard,70
TRIP-17628,2024-10-20,Colorado,Route 9,Mini,4
TRIP-21129,2023-10-14,California,Route 2,Volt,27
TRIP-11978,2022-04-05,Florida,Route 7,HellCat,65
TRIP-20497,2023-06-01,Texas,Route 4,Mini,19
TRIP-11704,2022-01-06,California,Route 1,HellCat,105
TRIP-11662,2023-03-11,California,Route 2,Mini,7
TRIP-28926,2023-09-17,California,Route 1,Volt,24
TRIP-33351,2024-07-02,California,Route 1,Standard,47
TRIP-27097,2024-04-17,California,Route 1,Standard,45
TRIP-29542,2025-02-14,California,Route 1,HellCat,72
TRIP-18054,2022-04-18,Texas,Route 3,Standard,45
TRIP-21444,2022-03-31,New York,Route 6,HellCat,79
TRIP-20952,2022-05-02,New York,Route 5,HellCat,67
TRIP-28656,2022-07-21,New York,Route 5,Mini,19
TRIP-19841,2022-12-08,New York,Route 6,Standard,66
TRIP-14788,2023-08-12,Florida,Route 7,Mini,15
TRIP-22094,2022-03-04,Texas,Route 4,Mini,24
TRIP-26155,2022-07-26,Texas,Route 3,Mini,17
TRIP-32456,2025-11-25,New York,Route 6,Standard,24
TRIP-17153,2024-03-02,California,Route 2,Mini,16
TRIP-15654,2023-09-05,Colorado,Route 9,Mini,19
TRIP-10720,2022-04-12,California,Route 1,Volt,50
TRIP-22586,2025-12-07,Maryland,Route 8,Mini,18
TRIP-21807,2025-07-02,California,Route 1,Mini,18
TRIP-34475,2025-06-08,Florida,Route 7,Volt,27
TRIP-14807,2022-06-08,New York,Route 6,Standard,49
TRIP-24540,2024-02-15,New York,Route 6,HellCat,47
TRIP-16084,2025-09-21,Texas,Route 4,Mini,0
TRIP-20018,2025-02-25,Colorado,Route 9,HellCat,79
TRIP-11328,2024-06-14,Maryland,Route 8,Mini,15
TRIP-21451,2024-02-06,California,Route 1,Standard,34
TRIP-28094,2022-02-05,Texas,Route 3,Mini,17
TRIP-32806,2022-10-04,California,Route 1,Volt,85
TRIP-20035,2025-01-26,New York,Route 5,Standard,50
TRIP-16808,2022-08-29,Texas,Route 4,Volt,31
TRIP-26341,2025-08-30,Texas,Route 3,HellCat,52
TRIP-26119,2022-12-25,Texas,Route 4,Mini,12
TRIP-32666,2023-11-19,California,Route 1,Standard,7
TRIP-19655,2024-09-17,New York,Route 6,HellCat,53
TRIP-27110,2024-01-18,California,Route 1,Standard,16
TRIP-33022,2022-03-20,California,Route 1,Standard,9
TRIP-30140,2022-10-02,Maryland,Route 8,Standard,38
TRIP-13699,2023-03-28,Maryland,Route 8,Standard,54
TRIP-33381,2023-05-13,California,Route 1,Standard,22
TRIP-31547,2025-04-11,New York,Route 6,Standard,21
TRIP-32755,2023-10-12,California,Route 2,Mini,25
TRIP-31359,2023-02-23,California,Route 1,HellCat,102
TRIP-22170,2025-09-01,New York,Route 6,HellCat,80
TRIP-13979,2025-05-21,Texas,Route 4,Mini,21
TRIP-29394,2023-10-31,Texas,Route 3,Mini,19
TRIP-21443,2022-11-21,New York,Route 6,HellCat,45
TRIP-29445,2025-05-19,California,Route 1,HellCat,57
TRIP-17658,2022-11-21,Florida,Route 7,Mini,24
TRIP-28646,2025-09-13,New York,Route 5,Standard,24
TRIP-13448,2024-06-09,Maryland,Route 8,HellCat,42
TRIP-26415,2023-03-14,Texas,Route 3,Mini,19
TRIP-16535,2022-02-28,California,Route 1,Standard,46
TRIP-22347,2024-10-04,Florida,Route 7,Volt,42
TRIP-20798,2023-05-30,New York,Route 5,Standard,55
TRIP-25556,2023-09-07,Colorado,Route 9,Mini,20
TRIP-13410,2024-03-01,New York,Route 6,Mini,19
TRIP-22121,2025-08-14,New York,Route 5,Volt,85
TRIP-19579,2022-06-23,Maryland,Route 8,HellCat,61
TRIP-13165,2024-07-22,California,Route 2,HellCat,45
TRIP-20479,2025-11-04,New York,Route 6,Standard,49
TRIP-28775,2023-09-01,Maryland,Route 8,Mini,15
TRIP-28969,2024-01-27,New York,Route 5,Volt,12
TRIP-13847,2023-01-30,California,Route 2,Standard,52
TRIP-17782,2025-06-26,Florida,Route 7,Volt,45
TRIP-24442,2023-04-05,California,Route 2,Mini,14
TRIP-23240,2024-05-10,Florida,Route 7,Mini,15
TRIP-12074,2024-07-23,Maryland,Route 8,HellCat,78
TRIP-30135,2023-01-23,New York,Route 6,HellCat,76
TRIP-21396,2023-11-27,New York,Route 6,HellCat,46
TRIP-28283,2022-01-08,New York,Route 5,HellCat,38
TRIP-14510,2025-02-11,Texas,Route 4,Mini,12
TRIP-20864,2022-12-09,Texas,Route 3,Mini,21
TRIP-14057,2023-08-09,California,Route 1,Standard,38
TRIP-16925,2022-08-08,Maryland,Route 8,HellCat,45
TRIP-23427,2024-06-15,Maryland,Route 8,Standard,20
TRIP-27311,2022-07-06,Maryland,Route 8,Standard,21
TRIP-34681,2023-12-22,Texas,Route 4,Mini,24
TRIP-16480,2025-06-15,California,Route 2,HellCat,39
TRIP-12221,2023-06-23,California,Route 1,Standard,47
TRIP-13658,2022-05-02,Texas,Route 4,Mini,10
TRIP-10257,2025-12-31,Maryland,Route 8,Standard,33
TRIP-30497,2024-06-09,Florida,Route 7,Mini,7
TRIP-13394,2022-06-12,New York,Route 5,Volt,24
TRIP-28673,2023-08-08,Colorado,Route 9,HellCat,67
TRIP-12202,2025-10-03,Maryland,Route 8,Volt,55
TRIP-30292,2025-03-05,Texas,Route 3,Mini,13
TRIP-23800,2025-07-01,Colorado,Route 9,Standard,31
TRIP-31383,2025-06-26,Florida,Route 7,Standard,10
TRIP-22838,2023-12-05,New York,Route 5,Standard,34
TRIP-14667,2024-10-20,California,Route 2,HellCat,44
TRIP-18390,2022-04-18,California,Route 1,Standard,60
TRIP-21836,2023-08-25,Colorado,Route 9,HellCat,66
TRIP-24186,2022-12-08,California,Route 1,Standard,36
TRIP-22526,2024-06-18,California,Route 2,Volt,69
TRIP-26275,2023-05-23,New York,Route 6,HellCat,88
TRIP-24601,2022-04-08,New York,Route 5,Standard,49
TRIP-30790,2022-11-16,California,Route 2,HellCat,46
TRIP-24802,2023-09-17,California,Route 1,Mini,8
TRIP-27665,2024-04-24,California,Route 2,Standard,32
TRIP-15345,2025-09-01,California,Route 1,Standard,33
TRIP-20710,2023-10-28,California,Route 1,Standard,27
TRIP-30412,2024-02-15,New York,Route 5,Standard,17
TRIP-29204,2022-11-12,California,Route 2,Standard,2
TRIP-32315,2023-03-14,California,Route 1,HellCat,73
TRIP-10484,2022-02-04,Texas,Route 4,Mini,20
TRIP-18450,2025-06-19,New York,Route 5,Standard,44
TRIP-10359,2024-02-10,New York,Route 6,HellCat,66
TRIP-13733,2023-04-23,California,Route 2,Standard,5
TRIP-10843,2025-09-21,Texas,Route 3,Mini,16
TRIP-20918,2022-10-25,New York,Route 6,Standard,62
TRIP-21369,2023-01-13,New York,Route 5,Standard,48
TRIP-28305,2022-02-04,Florida,Route 7,Volt,46
TRIP-14322,2024-06-24,Colorado,Route 9,Volt,65
TRIP-27040,2023-02-21,New York,Route 5,HellCat,59
TRIP-22381,2025-03-14,Florida,Route 7,Mini,13
TRIP-25551,2024-03-09,California,Route 2,Standard,12
TRIP-15047,2023-02-20,Texas,Route 3,Mini,25
TRIP-12527,2023-12-10,Florida,Route 7,Mini,4
TRIP-31525,2025-05-30,Texas,Route 4,HellCat,56
TRIP-27115,2022-08-25,Texas,Route 3,Standard,30
TRIP-22187,2022-08-11,California,Route 1,HellCat,65
TRIP-34818,2025-05-18,New York,Route 5,Standard,42
TRIP-11923,2025-03-28,California,Route 1,HellCat,42
TRIP-19051,2022-04-03,New York,Route 5,Standard,34
TRIP-33398,2024-05-04,California,Route 1,Standard,19
TRIP-15853,2024-04-04,New York,Route 5,HellCat,79
TRIP-12450,2024-06-24,Texas,Route 3,Standard,21
TRIP-19989,2023-12-23,New York,Route 6,HellCat,9
TRIP-18617,2023-04-03,Texas,Route 3,Standard,30
TRIP-29807,2025-02-18,California,Route 1,Standard,28
TRIP-30398,2023-11-15,California,Route 2,Standard,35
TRIP-16188,2024-08-11,California,Route 2,HellCat,35
TRIP-17469,2022-08-29,Florida,Route 7,Mini,20
TRIP-14702,2023-02-22,New York,Route 5,Standard,51
TRIP-14226,2022-05-02,Colorado,Route 9,Mini,26
TRIP-30167,2024-07-05,Texas,Route 3,Standard,31
TRIP-11489,2025-12-11,Texas,Route 3,Mini,17
TRIP-10738,2023-03-01,Texas,Route 3,Standard,70
TRIP-33958,2023-12-19,Colorado,Route 9,Standard,46
TRIP-33812,2024-10-27,Texas,Route 3,HellCat,53
TRIP-26657,2025-07-21,New York,Route 6,Standard,42
TRIP-30437,2025-01-09,Florida,Route 7,Standard,24
TRIP-15286,2022-07-22,California,Route 1,Volt,61
TRIP-29377,2023-07-23,New York,Route 5,Mini,18
TRIP-25068,2023-07-16,Colorado,Route 9,Standard,17
TRIP-13566,2023-05-22,California,Route 2,Standard,61
TRIP-21198,2025-11-17,Maryland,Route 8,Standard,26
TRIP-14115,2022-01-10,California,Route 1,Mini,26
TRIP-30152,2024-01-08,California,Route 2,Standard,39
TRIP-22221,2024-06-14,Colorado,Route 9,Standard,46
TRIP-19791,2022-12-20,Colorado,Route 9,Standard,57
TRIP-27679,2022-07-02,California,Route 1,Standard,48
TRIP-16978,2024-03-07,California,Route 1,Standard,62
TRIP-10766,2025-05-05,New York,Route 5,Standard,52
TRIP-14851,2022-01-11,New York,Route 5,Standard,60
TRIP-10803,2022-04-17,New York,Route 6,Volt,50
TRIP-17757,2025-07-08,California,Route 2,HellCat,57
TRIP-32451,2025-02-13,California,Route 2,Mini,24
TRIP-27913,2023-10-11,New York,Route 6,HellCat,93
TRIP-10334,2024-04-19,Florida,Route 7,Mini,12
TRIP-16307,2022-03-22,New York,Route 5,HellCat,93
TRIP-13128,2025-01-29,Colorado,Route 9,Standard,44
TRIP-33967,2023-06-13,New York,Route 5,Standard,53
TRIP-24360,2023-01-24,Maryland,Route 8,Standard,42
TRIP-24843,2024-01-14,New York,Route 5,Standard,0
TRIP-23066,2025-04-21,Texas,Route 3,Standard,45
TRIP-17974,2023-08-19,California,Route 2,Mini,19
TRIP-23700,2023-06-28,Texas,Route 3,Mini,17
TRIP-32318,2024-10-30,Texas,Route 3,Mini,18
TRIP-26219,2024-03-10,Texas,Route 3,HellCat,17
TRIP-33067,2025-06-03,California,Route 1,HellCat,95
TRIP-25414,2024-02-14,Maryland,Route 8,Mini,34
TRIP-13689,2023-10-31,Texas,Route 4,Mini,28
TRIP-16404,2024-12-17,Colorado,Route 9,Standard,24
TRIP-23775,2022-06-24,Texas,Route 4,Standard,37
TRIP-11061,2024-04-28,Florida,Route 7,Standard,13
TRIP-13369,2023-11-16,Florida,Route 7,Standard,50
TRIP-30521,2025-04-28,Maryland,Route 8,Standard,42
TRIP-27583,2025-01-11,Florida,Route 7,Mini,7
TRIP-16285,2022-12-19,New York,Route 5,Standard,49
TRIP-27783,2024-07-06,California,Route 1,HellCat,13
TRIP-24886,2023-03-31,New York,Route 6,HellCat,48
TRIP-18288,2024-12-28,Texas,Route 4,HellCat,44
TRIP-27870,2022-02-06,California,Route 1,Standard,27
TRIP-24432,2025-05-31,California,Route 1,Volt,25
TRIP-30794,2023-02-04,California,Route 1,HellCat,32
TRIP-18180,2023-09-19,California,Route 1,Volt,82
TRIP-28529,2023-08-13,Texas,Route 3,Mini,11
TRIP-11012,2022-03-19,New York,Route 5,HellCat,51
TRIP-13213,2025-12-10,California,Route 1,Standard,47
TRIP-31107,2024-11-04,Texas,Route 3,Standard,44
TRIP-26261,2023-03-05,New York,Route 6,Standard,22
TRIP-14413,2023-02-21,New York,Route 5,HellCat,86
TRIP-11698,2024-11-26,Maryland,Route 8,Standard,53
TRIP-18460,2025-08-19,California,Route 1,Volt,60
TRIP-23625,2024-04-08,Texas,Route 4,Standard,33
TRIP-30407,2025-07-19,Florida,Route 7,Standard,26
TRIP-13254,2025-10-03,New York,Route 6,HellCat,49
TRIP-12923,2023-11-21,Maryland,Route 8,Mini,24
TRIP-30247,2023-05-24,California,Route 2,HellCat,91
TRIP-21050,2023-12-28,California,Route 1,Standard,56
TRIP-23641,2024-03-20,Maryland,Route 8,Mini,26
TRIP-23681,2024-05-26,California,Route 1,Standard,20
TRIP-27497,2022-02-27,California,Route 1,HellCat,40
TRIP-28731,2024-09-07,Florida,Route 7,Volt,25
TRIP-26816,2024-10-28,Colorado,Route 9,Standard,54
TRIP-32041,2022-03-06,Florida,Route 7,HellCat,61
TRIP-29168,2024-11-04,New York,Route 6,HellCat,70
TRIP-12053,2025-04-29,California,Route 1,Standard,39
TRIP-17918,2024-03-21,New York,Route 5,HellCat,63
TRIP-29771,2024-02-01,Florida,Route 7,HellCat,82
TRIP-23420,2025-10-26,Maryland,Route 8,Mini,16
TRIP-14421,2022-10-19,California,Route 2,Mini,24
TRIP-25178,2022-06-03,New York,Route 5,Volt,46
TRIP-21432,2023-11-13,New York,Route 6,HellCat,81
TRIP-26947,2025-09-20,Maryland,Route 8,Standard,0
TRIP-27779,2023-05-30,Colorado,Route 9,Mini,21
TRIP-17346,2024-11-09,Texas,Route 3,Mini,22
TRIP-12545,2025-06-24,New York,Route 5,Standard,42
TRIP-20285,2025-03-11,California,Route 1,Volt,53
TRIP-22320,2022-03-27,New York,Route 6,Mini,7
TRIP-15653,2024-02-27,Texas,Route 3,HellCat,36
TRIP-10101,2025-11-07,New York,Route 5,HellCat,49
TRIP-21213,2025-07-19,California,Route 2,Standard,19
TRIP-33990,2022-03-05,New York,Route 6,HellCat,16
TRIP-10133,2022-10-20,New York,Route 6,Standard,53
TRIP-26224,2022-09-05,Maryland,Route 8,HellCat,79
TRIP-31201,2022-03-01,New York,Route 6,HellCat,78
TRIP-29929,2024-11-13,Colorado,Route 9,Standard,25
TRIP-10222,2023-02-15,California,Route 1,HellCat,101
TRIP-11827,2022-02-28,Texas,Route 4,Mini,15
TRIP-28616,2023-01-09,California,Route 1,Mini,26
TRIP-25936,2024-07-22,New York,Route 5,Volt,36
TRIP-27423,2025-05-25,California,Route 1,HellCat,20
TRIP-28258,2022-02-13,Texas,Route 4,HellCat,23
TRIP-33023,2023-10-19,California,Route 1,Standard,45
TRIP-23811,2024-06-12,New York,Route 5,Standard,24
TRIP-32434,2023-07-18,California,Route 2,Mini,21
TRIP-29357,2023-04-27,Texas,Route 4,Mini,11
TRIP-11943,2022-10-02,Florida,Route 7,Mini,15
TRIP-18878,2024-09-14,Florida,Route 7,HellCat,25
TRIP-25865,2022-03-12,Texas,Route 3,Standard,29
TRIP-21762,2024-01-27,California,Route 2,HellCat,29
TRIP-33859,2022-10-10,Florida,Route 7,Volt,49
TRIP-14286,2025-08-20,Texas,Route 3,Mini,11
TRIP-10624,2023-01-04,Texas,Route 4,Mini,24
TRIP-24790,2024-11-23,Colorado,Route 9,Mini,3
TRIP-31585,2022-11-15,Texas,Route 4,HellCat,41
TRIP-17729,2023-05-17,New York,Route 5,Volt,71
TRIP-23060,2025-11-07,California,Route 2,HellCat,43
TRIP-13901,2024-07-24,Maryland,Route 8,Standard,45
TRIP-21932,2025-02-27,California,Route 2,Standard,18
TRIP-25490,2023-06-08,California,Route 1,HellCat,81
TRIP-34360,2022-03-05,Florida,Route 7,Mini,8
TRIP-27941,2024-03-22,Colorado,Route 9,Mini,16
TRIP-33636,2024-03-04,California,Route 2,HellCat,81
TRIP-23536,2024-03-13,Maryland,Route 8,HellCat,40
TRIP-17326,2022-01-18,Texas,Route 3,Mini,20
TRIP-29286,2024-03-27,California,Route 2,Standard,39
TRIP-27393,2023-10-06,California,Route 2,Mini,17
TRIP-32526,2022-07-01,Texas,Route 3,Standard,21
TRIP-32033,2023-01-20,Texas,Route 4,Mini,15
TRIP-12012,2024-11-25,Texas,Route 4,HellCat,80
TRIP-29605,2022-02-02,New York,Route 5,Standard,41
TRIP-31198,2023-01-01,California,Route 1,Standard,32
TRIP-27269,2024-12-16,California,Route 1,Volt,56
TRIP-29806,2024-08-17,California,Route 2,Standard,37
TRIP-23473,2024-07-03,California,Route 1,Volt,45
TRIP-30320,2023-05-16,Maryland,Route 8,HellCat,70
TRIP-23063,2023-01-29,Texas,Route 4,Mini,14
TRIP-21509,2023-03-16,New York,Route 5,Standard,50
TRIP-14774,2024-05-21,Colorado,Route 9,Volt,38
TRIP-12447,2022-07-22,Maryland,Route 8,Standard,42
TRIP-25904,2024-12-02,Florida,Route 7,Mini,15
TRIP-27954,2025-05-12,Texas,Route 3,Standard,29
TRIP-11498,2022-10-31,New York,Route 6,Volt,61
TRIP-18909,2024-07-26,California,Route 1,Mini,28
TRIP-23601,2024-07-18,Texas,Route 3,Mini,21
TRIP-22626,2025-12-07,Texas,Route 4,Volt,23
TRIP-16417,2022-01-03,Texas,Route 3,Mini,23
TRIP-12733,2022-07-17,Texas,Route 3,Mini,12
TRIP-18704,2023-08-01,California,Route 1,Standard,43
TRIP-21666,2024-10-06,Maryland,Route 8,Standard,26
TRIP-24301,2023-12-24,Florida,Route 7,Volt,12
TRIP-20688,2023-09-27,Texas,Route 3,Standard,52
TRIP-34835,2022-11-08,California,Route 2,Standard,50
TRIP-11598,2023-07-25,Florida,Route 7,Mini,21
TRIP-28583,2024-01-25,Colorado,Route 9,Standard,29
TRIP-26569,2025-10-07,California,Route 1,HellCat,97
TRIP-28798,2025-05-12,Colorado,Route 9,Standard,13
TRIP-23874,2025-08-15,New York,Route 5,HellCat,81
TRIP-12485,2023-03-05,Texas,Route 4,HellCat,40
TRIP-34486,2024-12-19,California,Route 2,Standard,53
TRIP-19345,2022-12-09,Maryland,Route 8,Standard,45
TRIP-13328,2023-03-13,Maryland,Route 8,HellCat,63
TRIP-28805,2025-04-21,Colorado,Route 9,HellCat,62
TRIP-17870,2024-03-31,California,Route 1,Volt,37
TRIP-33346,2024-05-14,New York,Route 5,Volt,59
TRIP-15564,2023-02-12,California,Route 2,Mini,24
TRIP-13519,2022-01-23,California,Route 2,Standard,22
TRIP-10829,2025-10-18,New York,Route 5,HellCat,58
TRIP-25571,2023-10-15,Florida,Route 7,Volt,16
TRIP-23637,2023-06-05,New York,Route 5,HellCat,56
TRIP-29822,2025-09-25,California,Route 1,HellCat,51
TRIP-33178,2025-10-07,California,Route 1,Standard,48
TRIP-20977,2024-06-23,Texas,Route 3,Mini,8
TRIP-29797,2023-05-20,New York,Route 5,Volt,26
TRIP-18374,2023-01-08,Maryland,Route 8,Standard,23
TRIP-20700,2025-02-15,Texas,Route 3,Mini,0
TRIP-11450,2023-07-02,Texas,Route 3,Mini,9
TRIP-33850,2022-06-21,California,Route 1,HellCat,21
TRIP-28423,2023-04-24,Maryland,Route 8,Standard,46
TRIP-29344,2024-04-22,New York,Route 5,HellCat,44
TRIP-16892,2023-09-09,Texas,Route 4,Mini,9
TRIP-19084,2022-07-01,Florida,Route 7,Standard,33
TRIP-25619,2023-11-08,New York,Route 6,HellCat,31
TRIP-30174,2022-05-05,California,Route 1,Mini,35
TRIP-15034,2024-04-29,New York,Route 5,Standard,70
TRIP-29677,2025-10-15,New York,Route 5,Volt,30
TRIP-12275,2025-08-11,Texas,Route 3,HellCat,69
TRIP-10478,2022-02-01,Texas,Route 3,Mini,23
TRIP-34829,2022-08-17,Colorado,Route 9,Volt,50
TRIP-16325,2025-08-06,California,Route 1,Volt,34
TRIP-30924,2022-06-24,Maryland,Route 8,Standard,37
TRIP-12245,2023-11-09,Texas,Route 4,Standard,36
TRIP-22813,2024-11-30,Texas,Route 4,Mini,19
TRIP-14201,2024-10-29,New York,Route 5,Standard,49
TRIP-33568,2024-11-09,Texas,Route 4,Mini,6
TRIP-23734,2022-01-23,California,Route 1,Standard,25
TRIP-19478,2024-10-30,Florida,Route 7,Mini,22
TRIP-33452,2024-03-09,California,Route 1,Standard,20
TRIP-33120,2024-03-24,Texas,Route 3,Mini,11
TRIP-10482,2024-09-17,Texas,Route 4,Mini,19
TRIP-18474,2025-12-24,Maryland,Route 8,HellCat,24
TRIP-17780,2022-04-24,Texas,Route 3,Mini,11
TRIP-13429,2025-02-08,Colorado,Route 9,Standard,27
TRIP-10274,2022-07-14,New York,Route 5,Standard,49
TRIP-33335,2023-01-26,Colorado,Route 9,Mini,31
TRIP-19020,2024-10-13,Maryland,Route 8,Volt,29
TRIP-15728,2022-01-30,Florida,Route 7,HellCat,15
TRIP-34560,2022-04-29,New York,Route 6,Standard,65
TRIP-27121,2023-09-11,Colorado,Route 9,Mini,16
TRIP-33361,2025-12-10,Texas,Route 3,Standard,46
TRIP-30230,2023-11-15,California,Route 1,Volt,19
TRIP-19861,2025-11-25,New York,Route 5,HellCat,72
TRIP-31985,2023-02-02,California,Route 2,HellCat,90
TRIP-26191,2024-06-21,Colorado,Route 9,Standard,34
TRIP-34128,2024-05-10,California,Route 2,HellCat,39
TRIP-33007,2024-03-03,California,Route 2,Standard,13
TRIP-30519,2023-09-11,Maryland,Route 8,Volt,38
TRIP-20624,2024-01-24,Maryland,Route 8,Standard,51
TRIP-27704,2022-05-30,Colorado,Route 9,Mini,13
TRIP-34733,2024-07-31,California,Route 2,Standard,10
TRIP-22754,2022-03-19,California,Route 1,HellCat,36
TRIP-22912,2022-08-01,Texas,Route 3,Mini,26
TRIP-31184,2022-10-16,California,Route 2,Volt,45
TRIP-10353,2024-12-01,Texas,Route 4,Mini,17
TRIP-22138,2023-04-10,California,Route 1,HellCat,59
TRIP-29278,2022-01-03,Texas,Route 3,Standard,57
TRIP-14256,2022-11-16,Maryland,Route 8,Standard,62
TRIP-23520,2025-08-23,Colorado,Route 9,Mini,21
TRIP-29200,2025-10-18,California,Route 2,Standard,33
TRIP-17608,2022-04-06,Florida,Route 7,Standard,29
TRIP-18351,2022-11-11,Florida,Route 7,Mini,23
TRIP-29663,2024-05-28,Texas,Route 4,Mini,21
TRIP-34793,2024-11-01,Texas,Route 4,HellCat,44
TRIP-13571,2025-09-13,Colorado,Route 9,Volt,33
TRIP-28475,2022-05-13,Texas,Route 3,Mini,16
TRIP-29543,2022-12-30,Texas,Route 3,HellCat,40
TRIP-24331,2025-09-23,Texas,Route 4,Volt,55
TRIP-26558,2024-03-16,New York,Route 5,HellCat,19
TRIP-28836,2022-04-25,California,Route 1,HellCat,11
TRIP-27950,2024-07-14,Texas,Route 3,Standard,46
TRIP-19618,2022-02-04,Maryland,Route 8,Mini,31
TRIP-33815,2023-01-27,New York,Route 6,HellCat,57
TRIP-21570,2024-01-07,New York,Route 6,Mini,15
TRIP-18196,2023-07-27,New York,Route 5,HellCat,46
TRIP-25469,2024-02-12,California,Route 1,HellCat,61
TRIP-29725,2022-03-15,New York,Route 5,HellCat,76
TRIP-30319,2023-02-26,California,Route 2,Mini,8
TRIP-11255,2023-06-08,Colorado,Route 9,Standard,37
TRIP-17513,2023-05-30,New York,Route 5,Mini,20
TRIP-13958,2025-03-26,Texas,Route 3,Mini,17
TRIP-31468,2025-03-07,Texas,Route 4,Mini,26
TRIP-12090,2025-01-27,New York,Route 6,HellCat,81
TRIP-10290,2023-10-23,Florida,Route 7,Mini,20
TRIP-30760,2022-03-15,California,Route 1,Standard,40
TRIP-33736,2023-02-07,Maryland,Route 8,Standard,12
TRIP-15610,2025-11-07,Texas,Route 3,Mini,19
TRIP-15545,2025-12-12,New York,Route 5,Standard,30
TRIP-32209,2022-11-07,California,Route 2,HellCat,46
TRIP-26685,2023-02-15,Maryland,Route 8,Mini,27
TRIP-25642,2024-05-10,Colorado,Route 9,Standard,57
TRIP-23540,2025-03-15,Florida,Route 7,Mini,12
TRIP-22915,2024-01-21,Colorado,Route 9,Mini,0
TRIP-31760,2023-08-19,Florida,Route 7,Standard,5
TRIP-28703,2023-08-23,Colorado,Route 9,Standard,40
TRIP-28929,2023-09-14,Florida,Route 7,Mini,9
TRIP-14219,2024-06-10,Colorado,Route 9,Standard,49
TRIP-30598,2023-11-23,Florida,Route 7,Standard,43
TRIP-23963,2025-05-07,New York,Route 5,HellCat,34
TRIP-28659,2023-02-25,California,Route 1,Mini,18
TRIP-22223,2025-04-22,Maryland,Route 8,Standard,27
TRIP-30572,2025-09-18,New York,Route 5,Volt,65
TRIP-29763,2022-08-14,Florida,Route 7,Standard,22
TRIP-23143,2024-07-26,California,Route 1,HellCat,70
TRIP-33391,2024-09-01,Florida,Route 7,Volt,17
TRIP-22340,2024-05-15,California,Route 2,Volt,44
TRIP-34137,2022-10-19,Colorado,Route 9,Standard,41
TRIP-32681,2024-05-28,California,Route 1,HellCat,57
TRIP-33206,2025-12-28,Texas,Route 4,Mini,21
TRIP-27723,2023-04-15,New York,Route 6,HellCat,30
TRIP-30122,2023-05-18,Maryland,Route 8,Mini,15
TRIP-14031,2024-07-10,Texas,Route 4,Mini,16
TRIP-12375,2025-09-03,Colorado,Route 9,Mini,17
TRIP-32722,2022-04-01,Florida,Route 7,Standard,23
TRIP-24776,2023-09-03,Florida,Route 7,Mini,5
TRIP-13884,2023-07-13,California,Route 2,Mini,10
TRIP-27265,2023-09-12,Texas,Route 4,Mini,19
TRIP-14391,2025-07-14,Florida,Route 7,Mini,24
TRIP-33651,2023-01-22,California,Route 1,Standard,23
TRIP-26718,2022-08-17,Texas,Route 3,Volt,53
TRIP-30374,2024-10-08,New York,Route 5,Standard,32
TRIP-21995,2023-06-11,California,Route 1,HellCat,38
TRIP-22783,2024-11-03,Colorado,Route 9,HellCat,46
TRIP-11405,2022-05-13,Texas,Route 4,Mini,16
TRIP-23047,2024-08-21,Colorado,Route 9,Volt,32
TRIP-30350,2024-01-04,Florida,Route 7,Mini,14
TRIP-19362,2022-09-25,Texas,Route 4,Mini,14
TRIP-34999,2023-10-15,Florida,Route 7,Mini,14
TRIP-31024,2024-08-15,New York,Route 5,Standard,24
TRIP-27736,2025-02-07,Maryland,Route 8,Mini,19
TRIP-18018,2024-09-27,Texas,Route 3,HellCat,56
TRIP-11768,2025-02-04,Texas,Route 3,Mini,21
TRIP-18100,2022-12-09,California,Route 1,Standard,32
